datetime,visible_event,processed
2016-11-02 14:46:33.124,3,False
2016-11-02 14:47:03.818,21,False
2016-11-02 15:01:09.078,1,False
2016-11-02 15:42:10.434,1,False
2016-11-02 15:54:52.168,1,False
2016-11-02 15:55:04.720,21,False
2016-11-02 15:55:37.286,21,False
2016-11-02 15:55:49.860,1,False
2016-11-02 15:56:24.008,1,False
2016-11-02 16:18:36.404,1,False
2016-11-02 16:25:12.956,1,False
2016-11-02 16:25:31.262,1,False
2016-11-02 16:29:23.286,1,False
2016-11-02 16:29:31.688,1,False
2016-11-02 16:29:33.288,1,False
2016-11-02 16:44:45.204,1,False
2016-11-02 16:49:08.596,1,False
2016-11-02 16:57:42.942,1,False
2016-11-02 17:46:07.708,21,False
2016-11-02 17:46:52.974,21,False
2016-11-02 18:30:20.452,22,False
2016-11-02 18:55:14.432,22,False
2016-11-02 18:57:59.808,1,False
2016-11-02 19:18:35.184,1,False
2016-11-02 19:19:36.228,3,False
2016-11-02 19:51:07.550,21,False
2016-11-02 19:55:58.166,22,False
2016-11-02 21:51:42.526,21,False
2016-11-02 21:52:37.392,21,False
2016-11-02 22:01:15.952,1,False
2016-11-02 22:01:43.938,1,False
2016-11-02 22:07:24.450,1,False
2016-11-02 22:08:09.046,1,False
2016-11-02 22:30:47.442,21,False
2016-11-02 22:48:17.592,1,False
2016-11-02 22:49:11.786,21,False
2016-11-02 22:49:48.124,1,False
2016-11-02 22:53:03.312,21,False
2016-11-02 22:53:55.960,1,False
2016-11-02 23:37:53.952,21,False
2016-11-03 00:25:50.328,1,False
2016-11-03 00:27:08.550,21,False
2016-11-03 00:36:28.128,21,False
2016-11-03 00:43:09.360,1,False
2016-11-03 00:44:22.926,21,False
2016-11-03 00:48:57.140,1,False
2016-11-03 00:50:26.378,1,False
2016-11-03 00:51:28.810,21,False
2016-11-03 00:53:04.808,21,False
2016-11-03 00:54:09.418,1,False
2016-11-03 00:55:46.942,1,False
2016-11-03 00:57:26.280,1,False
2016-11-03 00:59:36.182,1,False
2016-11-03 01:03:34.584,1,False
2016-11-03 01:04:19.584,21,False
2016-11-03 01:05:01.532,21,False
2016-11-03 01:07:52.764,21,False
2016-11-03 01:08:29.346,1,False
2016-11-03 01:10:44.622,1,False
2016-11-03 01:14:19.150,1,False
2016-11-03 01:14:58.102,21,False
2016-11-03 01:18:19.644,1,False
2016-11-03 01:19:32.000,21,False
2016-11-03 01:24:29.414,1,False
2016-11-03 01:26:58.016,1,False
2016-11-03 01:28:54.982,21,False
2016-11-03 01:29:21.030,1,False
2016-11-03 01:29:30.802,21,False
2016-11-03 01:31:17.556,1,False
2016-11-03 01:32:55.168,1,False
2016-11-03 01:33:12.286,1,False
2016-11-03 01:33:52.012,1,False
2016-11-03 01:34:47.936,21,False
2016-11-03 01:38:21.274,1,False
2016-11-03 01:38:28.556,1,False
2016-11-03 01:39:13.272,1,False
2016-11-03 01:40:37.356,21,False
2016-11-03 01:41:44.400,21,False
2016-11-03 01:42:04.902,1,False
2016-11-03 01:42:49.510,21,False
2016-11-03 01:43:55.084,1,False
2016-11-03 01:46:19.414,1,False
2016-11-03 01:46:55.138,21,False
2016-11-03 01:46:59.836,21,False
2016-11-03 01:47:47.746,1,False
2016-11-03 01:48:09.286,21,False
2016-11-03 01:48:40.460,1,False
2016-11-03 01:49:33.542,21,False
2016-11-03 01:53:15.408,1,False
2016-11-03 01:53:33.188,1,False
2016-11-03 01:54:12.300,1,False
2016-11-03 01:56:36.724,1,False
2016-11-03 01:57:28.866,1,False
2016-11-03 01:59:08.690,1,False
2016-11-03 02:01:47.864,1,False
2016-11-03 02:12:14.238,21,False
2016-11-03 02:17:48.224,1,False
2016-11-03 02:20:36.766,1,False
2016-11-03 02:29:49.858,1,False
2016-11-03 02:33:20.464,1,False
2016-11-03 02:40:30.830,1,False
2016-11-03 02:44:57.646,1,False
2016-11-03 02:57:44.116,1,False
2016-11-03 03:08:04.630,1,False
2016-11-03 03:13:34.030,1,False
2016-11-03 03:14:26.618,1,False
2016-11-03 03:24:09.754,21,False
2016-11-03 03:29:37.330,1,False
2016-11-03 03:51:21.642,21,False
2016-11-03 03:52:09.816,1,False
2016-11-03 03:52:09.614,21,False
2016-11-03 03:55:45.346,1,False
2016-11-03 04:05:26.880,1,False
2016-11-03 04:08:43.010,1,False
2016-11-03 04:15:35.782,1,False
2016-11-03 04:18:10.224,1,False
2016-11-03 04:19:15.078,1,False
2016-11-03 04:24:57.638,1,False
2016-11-03 04:27:32.842,1,False
2016-11-03 04:28:18.888,1,False
2016-11-03 04:31:12.978,1,False
2016-11-03 04:37:56.720,1,False
2016-11-03 04:41:34.848,1,False
2016-11-03 04:48:47.106,1,False
2016-11-03 04:50:30.874,1,False
2016-11-03 04:58:12.682,1,False
2016-11-03 04:59:48.646,1,False
2016-11-03 05:02:11.210,1,False
2016-11-03 05:11:39.850,1,False
2016-11-03 05:16:00.798,1,False
2016-11-03 05:31:02.958,1,False
2016-11-03 05:47:17.596,1,False
2016-11-03 05:50:23.990,1,False
2016-11-03 05:59:45.694,1,False
2016-11-03 06:19:03.114,1,False
2016-11-03 06:22:52.514,1,False
2016-11-03 06:27:19.246,1,False
2016-11-03 06:29:07.660,1,False
2016-11-03 06:29:58.462,1,False
2016-11-03 06:36:36.560,1,False
2016-11-03 06:40:43.372,21,False
2016-11-03 06:46:38.744,1,False
2016-11-03 06:46:55.962,21,False
2016-11-03 06:56:46.358,1,False
2016-11-03 07:02:15.236,1,False
2016-11-03 07:08:47.200,21,False
2016-11-03 07:10:12.786,1,False
2016-11-03 07:16:41.214,1,False
2016-11-03 07:26:39.046,1,False
2016-11-03 07:32:08.036,1,False
2016-11-03 07:37:38.120,1,False
2016-11-03 07:38:22.600,1,False
2016-11-03 07:43:49.346,1,False
2016-11-03 07:55:42.766,1,False
2016-11-03 07:59:57.436,21,False
2016-11-03 08:15:43.944,1,False
2016-11-03 08:17:15.866,1,False
2016-11-03 08:20:39.928,1,False
2016-11-03 08:25:52.896,1,False
2016-11-03 08:32:56.686,1,False
2016-11-03 08:36:25.672,1,False
2016-11-03 08:36:45.412,1,False
2016-11-03 08:38:33.172,1,False
2016-11-03 08:38:55.986,1,False
2016-11-03 08:39:20.290,1,False
2016-11-03 08:41:34.478,1,False
2016-11-03 08:42:21.978,1,False
2016-11-03 08:45:26.566,1,False
2016-11-03 08:47:27.076,1,False
2016-11-03 08:50:51.154,1,False
2016-11-03 08:52:33.866,1,False
2016-11-03 08:56:31.228,1,False
2016-11-03 08:58:39.818,1,False
2016-11-03 09:02:36.442,1,False
2016-11-03 09:11:02.936,1,False
2016-11-03 09:13:24.518,1,False
2016-11-03 09:17:14.384,1,False
2016-11-03 09:19:45.472,21,False
2016-11-03 09:21:30.360,1,False
2016-11-03 09:23:14.606,1,False
2016-11-03 09:27:09.676,1,False
2016-11-03 09:29:04.800,1,False
2016-11-03 09:31:06.068,1,False
2016-11-03 09:37:37.496,1,False
2016-11-03 09:44:38.546,21,False
2016-11-03 09:45:41.418,1,False
2016-11-03 09:49:51.174,1,False
2016-11-03 09:54:18.178,1,False
2016-11-03 09:59:06.192,1,False
2016-11-03 10:05:38.100,1,False
2016-11-03 10:08:59.752,1,False
2016-11-03 10:14:57.702,1,False
2016-11-03 10:18:47.648,1,False
2016-11-03 10:22:11.508,1,False
2016-11-03 10:33:24.304,1,False
2016-11-03 10:39:26.000,1,False
2016-11-03 10:56:07.424,1,False
2016-11-03 10:57:51.424,1,False
2016-11-03 11:05:56.534,21,False
2016-11-03 11:09:16.892,1,False
2016-11-03 11:11:56.816,1,False
2016-11-03 11:15:08.364,1,False
2016-11-03 11:21:40.350,1,False
2016-11-03 11:31:34.874,1,False
2016-11-03 11:34:26.426,1,False
2016-11-03 11:35:47.282,1,False
2016-11-03 11:39:23.802,1,False
2016-11-03 11:40:46.706,1,False
2016-11-03 11:50:55.728,1,False
2016-11-03 11:51:08.032,21,False
2016-11-03 11:52:08.732,1,False
2016-11-03 11:57:40.732,1,False
2016-11-03 11:59:22.364,1,False
2016-11-03 12:04:15.020,1,False
2016-11-03 12:07:03.846,3,False
2016-11-03 12:10:52.800,1,False
2016-11-03 12:11:02.202,1,False
2016-11-03 12:14:37.524,1,False
2016-11-03 12:15:45.026,1,False
2016-11-03 12:17:51.434,1,False
2016-11-03 12:19:19.216,1,False
2016-11-03 12:19:48.292,1,False
2016-11-03 12:27:30.322,1,False
2016-11-03 12:27:31.322,1,False
2016-11-03 12:30:59.792,1,False
2016-11-03 12:32:11.310,1,False
2016-11-03 12:36:02.428,1,False
2016-11-03 12:40:58.082,1,False
2016-11-03 12:42:00.712,1,False
2016-11-03 12:47:47.018,1,False
2016-11-03 12:49:17.796,21,False
2016-11-03 12:49:18.796,1,False
2016-11-03 12:54:28.242,1,False
2016-11-03 12:54:32.572,21,False
2016-11-03 12:54:40.216,1,False
2016-11-03 12:59:24.024,1,False
2016-11-03 13:02:45.834,21,False
2016-11-03 13:05:32.890,1,False
2016-11-03 13:06:27.086,21,False
2016-11-03 13:07:38.044,1,False
2016-11-03 13:09:25.392,1,False
2016-11-03 13:10:48.018,1,False
2016-11-03 13:13:31.236,21,False
2016-11-03 13:15:03.040,21,False
2016-11-03 13:16:27.660,21,False
2016-11-03 13:17:06.570,21,False
2016-11-03 13:18:39.354,21,False
2016-11-03 13:20:37.832,21,False
2016-11-03 13:22:53.012,1,False
2016-11-03 13:23:47.714,21,False
2016-11-03 13:23:49.734,21,False
2016-11-03 13:24:57.438,21,False
2016-11-03 13:26:01.912,21,False
2016-11-03 13:26:43.676,1,False
2016-11-03 13:27:42.850,1,False
2016-11-03 13:30:48.298,1,False
2016-11-03 13:31:11.524,1,False
2016-11-03 13:31:35.288,21,False
2016-11-03 13:32:43.640,1,False
2016-11-03 13:33:37.228,21,False
2016-11-03 13:35:07.536,1,False
2016-11-03 13:36:44.930,21,False
2016-11-03 13:37:30.704,1,False
2016-11-03 13:39:21.102,1,False
2016-11-03 13:39:32.664,21,False
2016-11-03 13:43:00.276,1,False
2016-11-03 13:44:12.610,1,False
2016-11-03 13:44:18.700,1,False
2016-11-03 13:47:01.028,1,False
2016-11-03 13:47:03.374,1,False
2016-11-03 13:48:24.044,1,False
2016-11-03 13:54:11.124,1,False
2016-11-03 13:56:41.410,1,False
2016-11-03 13:59:52.758,1,False
2016-11-03 14:00:31.410,1,False
2016-11-03 14:02:33.448,1,False
2016-11-03 14:02:56.596,21,False
2016-11-03 14:04:48.188,1,False
2016-11-03 14:06:47.192,1,False
2016-11-03 14:08:05.476,1,False
2016-11-03 14:08:58.508,1,False
2016-11-03 14:12:32.056,1,False
2016-11-03 14:16:02.600,1,False
2016-11-03 14:16:56.770,1,False
2016-11-03 14:21:54.806,1,False
2016-11-03 14:22:33.240,1,False
2016-11-03 14:32:25.276,1,False
2016-11-03 14:32:31.006,1,False
2016-11-03 14:32:45.956,21,False
2016-11-03 14:39:59.698,1,False
2016-11-03 14:41:24.578,21,False
2016-11-03 14:45:33.796,1,False
2016-11-03 14:49:13.174,1,False
2016-11-03 14:53:27.158,1,False
2016-11-03 14:58:44.220,21,False
2016-11-03 14:59:49.466,21,False
2016-11-03 15:01:35.224,21,False
2016-11-03 15:06:11.794,21,False
2016-11-03 15:14:38.092,1,False
2016-11-03 15:42:21.058,21,False
2016-11-03 15:51:51.244,21,False
2016-11-03 15:59:19.130,21,False
2016-11-03 16:01:00.544,1,False
2016-11-03 16:11:19.510,1,False
2016-11-03 16:24:07.002,1,False
2016-11-03 16:25:09.212,21,False
2016-11-03 16:26:57.724,21,False
2016-11-03 16:50:08.984,21,False
2016-11-03 17:17:42.864,21,False
2016-11-03 17:34:53.694,1,False
2016-11-03 17:39:46.640,1,False
2016-11-03 18:09:57.130,1,False
2016-11-03 18:10:25.500,21,False
2016-11-03 21:38:50.244,21,False
2016-11-03 22:22:40.670,1,False
2016-11-04 00:08:10.436,21,False
2016-11-04 00:19:13.650,21,False
2016-11-04 01:32:51.098,1,False
2016-11-04 01:34:30.816,22,False
2016-11-04 02:18:26.932,21,False
2016-11-04 02:19:31.360,21,False
2016-11-04 02:28:10.266,21,False
2016-11-04 02:45:05.358,21,False
2016-11-04 02:56:05.282,1,False
2016-11-04 02:57:00.100,21,False
2016-11-04 02:57:31.382,1,False
2016-11-04 03:44:57.684,21,False
2016-11-04 03:47:33.678,1,False
2016-11-04 03:57:12.960,1,False
2016-11-04 04:14:38.368,1,False
2016-11-04 04:17:05.666,1,False
2016-11-04 04:33:39.312,1,False
2016-11-04 04:36:36.922,1,False
2016-11-04 05:18:44.646,1,False
2016-11-04 05:23:30.924,21,False
2016-11-04 05:23:48.736,1,False
2016-11-04 05:23:58.036,1,False
2016-11-04 05:47:19.648,1,False
2016-11-04 05:51:36.690,21,False
2016-11-04 06:17:53.580,21,False
2016-11-04 06:48:25.972,1,False
2016-11-04 07:11:57.666,21,False
2016-11-04 07:12:24.158,1,False
2016-11-04 07:23:28.190,1,False
2016-11-04 07:25:22.372,1,False
2016-11-04 07:40:37.886,22,False
2016-11-04 07:49:54.980,21,False
2016-11-04 07:53:17.942,21,False
2016-11-04 08:13:33.498,1,False
2016-11-04 08:27:56.936,22,False
2016-11-04 08:35:52.192,1,False
2016-11-04 08:42:38.378,22,False
2016-11-04 08:55:26.344,1,False
2016-11-04 08:57:56.916,1,False
2016-11-04 09:38:55.412,1,False
2016-11-04 09:54:15.514,1,False
2016-11-04 10:16:36.888,1,False
2016-11-04 10:23:25.888,21,False
2016-11-04 10:58:03.926,1,False
2016-11-04 11:34:36.538,1,False
2016-11-04 11:36:42.538,1,False
2016-11-04 11:56:41.538,1,False
2016-11-04 11:59:23.924,21,False
2016-11-04 12:07:20.838,1,False
2016-11-04 12:23:00.168,1,False
2016-11-04 12:45:39.126,1,False
2016-11-04 13:10:18.356,1,False
2016-11-04 13:14:58.316,21,False
2016-11-04 13:43:00.100,1,False
2016-11-04 13:44:25.526,1,False
2016-11-04 13:49:22.906,1,False
2016-11-04 14:24:03.580,21,False
2016-11-04 14:24:19.914,1,False
2016-11-04 14:28:10.666,1,False
2016-11-04 15:16:36.160,21,False
2016-11-04 15:53:24.670,21,False
2016-11-04 16:03:31.434,1,False
2016-11-04 16:48:18.002,21,False
2016-11-04 16:57:02.434,1,False
2016-11-04 17:09:43.250,1,False
2016-11-04 17:32:28.880,1,False
2016-11-04 17:53:11.250,1,False
2016-11-04 18:09:22.274,1,False
2016-11-04 18:13:09.810,21,False
2016-11-04 18:18:32.722,21,False
2016-11-04 18:22:56.496,21,False
2016-11-04 18:23:41.336,1,False
2016-11-04 18:30:13.588,1,False
2016-11-04 18:32:04.880,21,False
2016-11-04 18:36:30.078,21,False
2016-11-04 18:37:53.212,1,False
2016-11-04 18:40:45.176,21,False
2016-11-04 19:07:14.482,21,False
2016-11-04 19:07:20.960,21,False
2016-11-04 19:26:45.672,1,False
2016-11-04 19:27:07.490,1,False
2016-11-04 19:32:57.714,21,False
2016-11-04 19:38:40.720,1,False
2016-11-04 19:49:17.090,21,False
2016-11-04 19:52:44.028,21,False
2016-11-04 19:54:22.222,1,False
2016-11-04 20:20:58.592,1,False
2016-11-04 20:22:30.592,1,False
2016-11-04 20:25:09.664,1,False
2016-11-04 20:29:59.514,1,False
2016-11-04 20:39:23.630,1,False
2016-11-04 20:41:24.702,1,False
2016-11-04 20:46:59.052,1,False
2016-11-04 20:53:24.782,1,False
2016-11-04 20:55:42.430,1,False
2016-11-04 20:57:07.390,1,False
2016-11-04 20:59:51.778,1,False
2016-11-04 21:01:21.114,1,False
2016-11-04 21:02:45.746,1,False
2016-11-04 21:05:13.236,1,False
2016-11-04 21:11:10.572,1,False
2016-11-04 21:12:50.154,1,False
2016-11-04 21:16:42.600,1,False
2016-11-04 21:17:54.080,1,False
2016-11-04 21:20:14.804,1,False
2016-11-04 21:31:10.476,1,False
2016-11-04 21:31:41.536,1,False
2016-11-04 21:37:53.894,1,False
2016-11-04 21:44:09.314,1,False
2016-11-04 21:44:30.944,1,False
2016-11-04 21:45:28.102,1,False
2016-11-04 21:48:03.692,1,False
2016-11-04 21:48:03.692,21,False
2016-11-04 22:02:13.654,1,False
2016-11-04 22:07:19.032,1,False
2016-11-04 22:07:39.970,1,False
2016-11-04 22:07:48.324,21,False
2016-11-04 22:10:07.474,21,False
2016-11-04 22:10:13.806,21,False
2016-11-04 22:16:35.028,21,False
2016-11-04 22:21:55.154,1,False
2016-11-04 22:25:12.610,1,False
2016-11-04 22:27:15.994,1,False
2016-11-04 22:31:19.392,1,False
2016-11-04 22:43:23.596,1,False
2016-11-04 22:44:10.380,1,False
2016-11-04 22:47:33.546,1,False
2016-11-04 22:55:31.690,1,False
2016-11-04 22:59:18.846,1,False
2016-11-04 22:59:32.738,1,False
2016-11-04 23:01:37.588,21,False
2016-11-04 23:02:00.450,1,False
2016-11-04 23:08:37.144,1,False
2016-11-04 23:10:12.688,1,False
2016-11-04 23:11:09.102,1,False
2016-11-04 23:13:51.830,1,False
2016-11-04 23:16:19.278,1,False
2016-11-04 23:19:35.516,1,False
2016-11-04 23:23:52.386,1,False
2016-11-04 23:26:28.064,1,False
2016-11-04 23:30:00.276,1,False
2016-11-04 23:30:08.382,1,False
2016-11-04 23:30:26.114,21,False
2016-11-04 23:36:59.054,1,False
2016-11-04 23:47:00.688,1,False
2016-11-04 23:51:51.700,1,False
2016-11-04 23:53:47.364,1,False
2016-11-04 23:59:03.800,1,False
2016-11-05 00:00:26.520,1,False
2016-11-05 00:11:23.534,1,False
2016-11-05 00:11:25.534,1,False
2016-11-05 00:23:21.644,1,False
2016-11-05 00:23:26.624,1,False
2016-11-05 00:23:29.592,21,False
2016-11-05 00:23:31.898,21,False
2016-11-05 00:29:29.290,1,False
2016-11-05 00:29:43.382,1,False
2016-11-05 00:31:19.058,1,False
2016-11-05 00:41:40.362,1,False
2016-11-05 00:42:08.284,1,False
2016-11-05 00:43:57.776,21,False
2016-11-05 00:58:03.668,21,False
2016-11-05 00:58:40.190,1,False
2016-11-05 00:58:46.238,1,False
2016-11-05 01:02:18.738,1,False
2016-11-05 01:10:22.346,1,False
2016-11-05 01:11:20.476,1,False
2016-11-05 01:12:04.052,21,False
2016-11-05 01:12:22.368,1,False
2016-11-05 01:14:17.898,1,False
2016-11-05 01:15:22.564,1,False
2016-11-05 01:25:55.286,1,False
2016-11-05 01:29:14.196,1,False
2016-11-05 01:31:49.288,1,False
2016-11-05 01:34:54.420,1,False
2016-11-05 01:37:21.362,1,False
2016-11-05 01:38:10.866,1,False
2016-11-05 01:40:09.758,1,False
2016-11-05 01:43:10.954,1,False
2016-11-05 01:49:40.880,1,False
2016-11-05 01:59:56.272,21,False
2016-11-05 02:04:09.552,1,False
2016-11-05 02:17:14.006,1,False
2016-11-05 02:27:25.544,1,False
2016-11-05 02:27:27.544,21,False
2016-11-05 02:47:13.240,1,False
2016-11-05 03:01:21.718,1,False
2016-11-05 03:01:34.958,21,False
2016-11-05 03:02:18.436,1,False
2016-11-05 03:13:30.448,1,False
2016-11-05 03:13:50.282,1,False
2016-11-05 03:19:42.134,1,False
2016-11-05 03:22:52.168,1,False
2016-11-05 03:23:55.618,1,False
2016-11-05 03:30:43.450,22,False
2016-11-05 03:40:08.586,1,False
2016-11-05 03:40:35.310,1,False
2016-11-05 03:40:58.968,21,False
2016-11-05 03:42:32.722,1,False
2016-11-05 04:04:57.342,1,False
2016-11-05 04:36:00.876,1,False
2016-11-05 04:51:36.084,1,False
2016-11-05 05:02:21.038,1,False
2016-11-05 05:09:39.900,1,False
2016-11-05 05:27:11.652,1,False
2016-11-05 05:38:45.510,1,False
2016-11-05 05:55:28.928,1,False
2016-11-05 06:10:13.596,21,False
2016-11-05 06:10:16.038,21,False
2016-11-05 06:10:26.002,1,False
2016-11-05 06:16:35.038,21,False
2016-11-05 06:26:01.764,21,False
2016-11-05 06:27:20.864,1,False
2016-11-05 06:43:08.722,1,False
2016-11-05 06:45:15.722,21,False
2016-11-05 06:49:02.130,1,False
2016-11-05 06:49:33.928,21,False
2016-11-05 06:49:58.840,21,False
2016-11-05 06:53:36.998,21,False
2016-11-05 06:55:01.994,21,False
2016-11-05 06:57:11.146,1,False
2016-11-05 06:59:26.154,1,False
2016-11-05 07:06:07.090,1,False
2016-11-05 07:07:51.634,3,False
2016-11-05 07:20:24.554,1,False
2016-11-05 07:31:25.638,1,False
2016-11-05 07:34:04.120,1,False
2016-11-05 07:38:38.402,1,False
2016-11-05 07:40:49.160,1,False
2016-11-05 07:40:55.320,21,False
2016-11-05 07:41:37.980,1,False
2016-11-05 07:42:00.450,1,False
2016-11-05 07:53:44.334,1,False
2016-11-05 07:57:25.034,1,False
2016-11-05 08:03:30.826,21,False
2016-11-05 08:04:33.082,1,False
2016-11-05 08:05:48.658,1,False
2016-11-05 08:10:03.466,1,False
2016-11-05 08:16:09.612,1,False
2016-11-05 08:18:08.180,21,False
2016-11-05 08:22:40.448,1,False
2016-11-05 08:23:20.136,1,False
2016-11-05 08:24:55.808,1,False
2016-11-05 08:28:14.176,1,False
2016-11-05 08:28:51.580,1,False
2016-11-05 08:33:08.176,1,False
2016-11-05 08:34:18.850,1,False
2016-11-05 08:36:40.468,1,False
2016-11-05 08:38:07.106,1,False
2016-11-05 08:38:23.250,1,False
2016-11-05 08:41:07.874,1,False
2016-11-05 08:41:19.876,1,False
2016-11-05 08:44:20.982,21,False
2016-11-05 08:44:24.220,1,False
2016-11-05 08:48:35.356,1,False
2016-11-05 08:50:43.930,1,False
2016-11-05 08:50:50.690,21,False
2016-11-05 08:51:09.966,1,False
2016-11-05 08:51:36.246,1,False
2016-11-05 08:55:47.918,1,False
2016-11-05 08:55:49.018,21,False
2016-11-05 08:58:26.030,1,False
2016-11-05 09:03:45.026,1,False
2016-11-05 09:07:56.476,1,False
2016-11-05 09:08:18.982,1,False
2016-11-05 09:21:02.966,21,False
2016-11-05 09:24:58.516,1,False
2016-11-05 09:25:12.180,1,False
2016-11-05 09:31:15.080,1,False
2016-11-05 09:33:06.782,1,False
2016-11-05 09:43:22.060,1,False
2016-11-05 09:43:26.766,21,False
2016-11-05 09:51:46.444,1,False
2016-11-05 10:04:15.172,1,False
2016-11-05 10:18:01.658,1,False
2016-11-05 10:27:27.514,1,False
2016-11-05 10:29:50.528,1,False
2016-11-05 10:33:33.740,1,False
2016-11-05 10:36:13.900,1,False
2016-11-05 10:37:00.778,1,False
2016-11-05 10:44:15.930,1,False
2016-11-05 10:47:27.668,1,False
2016-11-05 10:57:07.804,1,False
2016-11-05 11:05:11.122,1,False
2016-11-05 11:07:17.698,1,False
2016-11-05 11:09:16.466,1,False
2016-11-05 11:09:37.878,1,False
2016-11-05 11:14:44.448,3,False
2016-11-05 11:20:49.022,1,False
2016-11-05 11:20:54.476,1,False
2016-11-05 11:25:28.732,1,False
2016-11-05 11:29:09.430,1,False
2016-11-05 11:39:35.768,1,False
2016-11-05 11:47:19.502,1,False
2016-11-05 11:53:20.184,21,False
2016-11-05 12:00:49.924,1,False
2016-11-05 12:03:59.548,1,False
2016-11-05 12:04:17.598,1,False
2016-11-05 12:08:14.190,1,False
2016-11-05 12:16:26.938,1,False
2016-11-05 12:19:23.302,1,False
2016-11-05 12:24:28.022,1,False
2016-11-05 12:37:15.944,1,False
2016-11-05 12:38:02.738,1,False
2016-11-05 12:44:54.782,1,False
2016-11-05 12:45:05.434,1,False
2016-11-05 12:48:53.788,1,False
2016-11-05 12:49:51.958,1,False
2016-11-05 13:00:29.920,21,False
2016-11-05 13:07:12.342,1,False
2016-11-05 13:08:03.432,21,False
2016-11-05 13:09:09.568,21,False
2016-11-05 13:12:30.334,1,False
2016-11-05 13:17:00.836,1,False
2016-11-05 13:17:16.068,1,False
2016-11-05 13:21:56.268,21,False
2016-11-05 13:22:05.454,21,False
2016-11-05 13:22:17.350,1,False
2016-11-05 13:22:51.086,21,False
2016-11-05 13:22:56.586,1,False
2016-11-05 13:23:30.950,1,False
2016-11-05 13:26:55.628,1,False
2016-11-05 13:29:47.194,1,False
2016-11-05 13:30:51.392,1,False
2016-11-05 13:34:55.560,1,False
2016-11-05 13:35:11.014,1,False
2016-11-05 13:35:57.846,1,False
2016-11-05 13:41:23.056,1,False
2016-11-05 13:45:40.922,1,False
2016-11-05 13:46:09.132,1,False
2016-11-05 13:57:27.360,1,False
2016-11-05 13:57:58.654,1,False
2016-11-05 14:00:07.516,1,False
2016-11-05 14:03:16.236,1,False
2016-11-05 14:22:05.742,1,False
2016-11-05 14:25:23.114,1,False
2016-11-05 14:27:10.368,1,False
2016-11-05 14:30:18.370,21,False
2016-11-05 14:31:46.666,1,False
2016-11-05 14:34:47.540,1,False
2016-11-05 14:46:35.304,1,False
2016-11-05 14:52:41.174,1,False
2016-11-05 14:53:26.842,1,False
2016-11-05 14:57:04.828,1,False
2016-11-05 14:57:29.280,1,False
2016-11-05 14:57:48.188,1,False
2016-11-05 14:58:32.844,1,False
2016-11-05 15:03:48.884,1,False
2016-11-05 15:04:12.966,1,False
2016-11-05 15:04:17.896,1,False
2016-11-05 15:05:53.370,1,False
2016-11-05 15:08:12.966,1,False
2016-11-05 15:09:19.538,1,False
2016-11-05 15:09:55.364,1,False
2016-11-05 15:17:16.990,1,False
2016-11-05 15:20:33.392,1,False
2016-11-05 15:21:49.040,1,False
2016-11-05 15:22:01.124,1,False
2016-11-05 15:25:06.138,1,False
2016-11-05 15:30:40.014,1,False
2016-11-05 15:32:32.248,1,False
2016-11-05 15:34:07.964,1,False
2016-11-05 15:34:37.444,1,False
2016-11-05 15:37:03.504,1,False
2016-11-05 15:38:24.392,1,False
